A_node_name	B_node_name	Source_db_1	Int_type_1	Source_db_2	Int_type_2
uniprot:O43541	uniprot:P36897	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:P27361	uniprot:P04049	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:P46531	uniprot:Q16665	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:P04049	uniprot:Q02750	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:P36896	uniprot:Q15796	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:P10276	uniprot:P19793	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:P49768	uniprot:P46531	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:2246(indirect)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:P01308	uniprot:P06213	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:P84022	uniprot:Q13485	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:Q13153	uniprot:P04049	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:P19793	uniprot:Q07869	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:P00519	uniprot:O15350	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:P36897	uniprot:P84022	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:P29350	uniprot:O60674	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:P27361	uniprot:P40763	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:P10275	uniprot:P19793	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:P84022	uniprot:P03372	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:P31751	uniprot:P23443	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:P12931	uniprot:P37173	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:P06401	uniprot:P03372	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:Q9BXM7	uniprot:P27361	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:O43541	uniprot:Q04771	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:P03372	uniprot:P05019	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:O43541	uniprot:Q15797	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:P35222	uniprot:O43524	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:Q15465	uniprot:Q13635	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:P27361	uniprot:P84022	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:P46531	uniprot:Q06413	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:P28482	uniprot:Q15797	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:P35222	uniprot:O15105	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:P49841	uniprot:P84022	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:P46934	uniprot:P60484	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:P03372	uniprot:P19793	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:P46531	uniprot:P84022	effect:unknown|is_directed:directed|is_direct:MI:2246(indirect)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:P05230	uniprot:P11362	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:P00533	uniprot:P03372	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:O15105	uniprot:P84022	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:P31749	uniprot:P84022	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:P35222	uniprot:Q9UJU2	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:P03372	uniprot:P10275	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:P11473	uniprot:P35222	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:P04626	uniprot:P21860	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:O43541	uniprot:Q15796	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:Q02750	uniprot:P27361	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk21	source database:slk2
uniprot:Q96PU5	uniprot:O15105	effect:MI:0624(stimulation)|is_directed:directed|is_direct:MI:0407(directed)|molecular_background:unknown	source database:slk3	source database:slk21
